seed,variant,generation,campaign_wall_s,training_physics_steps,precision,recall,f1,matched,target_notes,actual_notes,solver_warnings
2,frozen,36,1429.6720000000005,6696000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
2,frozen,37,1462.594000000001,6882000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
2,frozen,38,1494.9060000000009,7068000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
2,frozen,39,1527.3600000000006,7254000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
2,frozen,40,1567.313,7440000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,41,1611.844000000001,7626000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
2,frozen,42,1643.844000000001,7812000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
2,frozen,43,1677.8910000000014,7998000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
2,frozen,44,1712.3600000000006,8184000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,45,1747.5310000000009,8370000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,46,1795.8910000000014,8556000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
2,frozen,47,1830.438,8742000,0.14285714285714285,0.16666666666666666,0.15384615384615383,2,12,14,0
2,frozen,48,1862.344000000001,8928000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,49,1895.4220000000005,9114000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,50,1932.625,9300000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,51,1966.188,9486000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
2,frozen,52,2000.313,9672000,0.13333333333333333,0.16666666666666666,0.14814814814814814,2,12,15,0
2,frozen,53,2039.9060000000009,9858000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
2,frozen,54,2076.875,10044000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
2,frozen,55,2113.344000000001,10230000,0.1111111111111111,0.16666666666666666,0.13333333333333333,2,12,18,0
2,frozen,56,2147.5,10416000,0.09523809523809523,0.16666666666666666,0.12121212121212123,2,12,21,0
2,frozen,57,2181.9220000000005,10602000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
2,frozen,58,2217.313,10788000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
2,frozen,59,2277.8280000000013,10974000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
2,frozen,60,2331.469000000001,11160000,0.13333333333333333,0.16666666666666666,0.14814814814814814,2,12,15,0
2,frozen,61,2381.9530000000013,11346000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
2,frozen,62,2427.5160000000014,11532000,0.13333333333333333,0.16666666666666666,0.14814814814814814,2,12,15,0
2,frozen,63,2467.9220000000005,11718000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
2,frozen,64,2518.6100000000006,11904000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,65,2570.6720000000005,12090000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,66,2608.1410000000014,12276000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
2,frozen,67,2646.7030000000013,12462000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
2,frozen,68,2700.875,12648000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
2,frozen,69,2752.063,12834000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
2,rewired,0,10.063000000000102,0,0.0,0.0,0,0,12,24,0
2,rewired,1,49.32800000000134,186000,0.0,0.0,0,0,12,18,0
2,rewired,2,95.78100000000086,372000,0.058823529411764705,0.08333333333333333,0.06896551724137931,1,12,17,0
2,rewired,3,136.36000000000058,558000,0.0,0.0,0,0,12,15,0
2,rewired,4,168.46900000000096,744000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
2,rewired,5,211.875,930000,0.16666666666666666,0.25,0.2,3,12,18,0
2,rewired,6,265.75,1116000,0.25,0.25,0.25,3,12,12,0
2,rewired,7,306.45300000000134,1302000,0.25,0.25,0.25,3,12,12,0
2,rewired,8,339.15600000000086,1488000,0.25,0.25,0.25,3,12,12,0
2,rewired,9,390.1100000000006,1674000,0.25,0.25,0.25,3,12,12,0
2,rewired,10,442.76600000000144,1860000,0.25,0.25,0.25,3,12,12,0
2,rewired,11,477.34400000000096,2046000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
2,rewired,12,509.64100000000144,2232000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
2,rewired,13,542.594000000001,2418000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
2,rewired,14,576.25,2604000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
2,rewired,15,609.2030000000013,2790000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
2,rewired,16,642.6880000000001,2976000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
2,rewired,17,676.1560000000009,3162000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
2,rewired,18,710.6100000000006,3348000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
2,rewired,19,743.469000000001,3534000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
2,rewired,20,776.8910000000014,3720000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
2,rewired,21,809.5,3906000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
2,rewired,22,860.5780000000013,4092000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
2,rewired,23,911.219000000001,4278000,0.25,0.25,0.25,3,12,12,0
2,rewired,24,946.7660000000014,4464000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
2,rewired,25,983.0470000000005,4650000,0.25,0.25,0.25,3,12,12,0
2,rewired,26,1024.4060000000009,4836000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
2,rewired,27,1075.688,5022000,0.25,0.25,0.25,3,12,12,0
2,rewired,28,1110.5160000000014,5208000,0.25,0.25,0.25,3,12,12,0
2,rewired,29,1153.625,5394000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
2,rewired,30,1193.8280000000013,5580000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
2,rewired,31,1227.094000000001,5766000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
2,rewired,32,1259.5780000000013,5952000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,33,1292.719000000001,6138000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
2,rewired,34,1341.1410000000014,6324000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
2,rewired,35,1393.125,6510000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,36,1433.3910000000014,6696000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
2,rewired,37,1466.2030000000013,6882000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,38,1498.4220000000005,7068000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,39,1530.969000000001,7254000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,40,1571.7810000000009,7440000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,41,1615.313,7626000,0.36363636363636365,0.3333333333333333,0.34782608695652173,4,12,11,0
2,rewired,42,1647.2810000000009,7812000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,43,1681.3280000000013,7998000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,44,1716.2030000000013,8184000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,45,1751.4530000000013,8370000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,46,1800.5470000000005,8556000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,47,1833.9220000000005,8742000,0.36363636363636365,0.3333333333333333,0.34782608695652173,4,12,11,0
2,rewired,48,1866.0160000000014,8928000,0.36363636363636365,0.3333333333333333,0.34782608695652173,4,12,11,0
2,rewired,49,1899.0470000000005,9114000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
2,rewired,50,1936.3600000000006,9300000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
2,rewired,51,1969.8910000000014,9486000,0.36363636363636365,0.3333333333333333,0.34782608695652173,4,12,11,0
2,rewired,52,2004.1410000000014,9672000,0.36363636363636365,0.3333333333333333,0.34782608695652173,4,12,11,0
2,rewired,53,2044.125,9858000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,54,2080.719000000001,10044000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,55,2117.469000000001,10230000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,56,2151.313,10416000,0.25,0.25,0.25,3,12,12,0
2,rewired,57,2185.906000000001,10602000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
2,rewired,58,2221.2350000000006,10788000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,59,2283.844000000001,10974000,0.4444444444444444,0.3333333333333333,0.380952380952381,4,12,9,0
2,rewired,60,2337.0470000000005,11160000,0.36363636363636365,0.3333333333333333,0.34782608695652173,4,12,11,0
2,rewired,61,2387.344000000001,11346000,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,12,12,0
2,rewired,62,2431.25,11532000,0.36363636363636365,0.3333333333333333,0.34782608695652173,4,12,11,0
2,rewired,63,2473.406000000001,11718000,0.4,0.3333333333333333,0.3636363636363636,4,12,10,0
2,rewired,64,2524.2350000000006,11904000,0.4,0.3333333333333333,0.3636363636363636,4,12,10,0
2,rewired,65,2576.4530000000013,12090000,0.4,0.3333333333333333,0.3636363636363636,4,12,10,0
2,rewired,66,2611.9530000000013,12276000,0.4,0.3333333333333333,0.3636363636363636,4,12,10,0
2,rewired,67,2652.4220000000005,12462000,0.4,0.3333333333333333,0.3636363636363636,4,12,10,0
2,rewired,68,2706.469000000001,12648000,0.4,0.3333333333333333,0.3636363636363636,4,12,10,0
2,rewired,69,2757.844000000001,12834000,0.4,0.3333333333333333,0.3636363636363636,4,12,10,0
