experiment_id,condition,variant,metric,n,n_seeds,n_sequences,n_connectome_instances,mean,median,sd,ci_low,ci_high
B2,spacing,direct,joint_velocity_rms,8,8,3,1,1.0708127915859222,1.05612051486969,0.13464706528210774,0.9898444712162018,1.1650363206863403
B2,spacing,full,motor_rhythm_power,8,8,3,1,0.7098740190267563,0.7251382172107697,0.0990136127194974,0.6365908235311508,0.766923950985074
B2,spacing,full,motor_frequency_hz,8,8,3,1,8.79464094932845,8.770032051282051,0.30754258737459583,8.591689560439562,8.998763020833334
B2,spacing,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,spacing,full,key_accuracy,8,8,3,1,0.5104166666666667,0.5416666666666667,0.18600595228571123,0.375,0.6041666666666667
B2,spacing,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B2,spacing,full,timing_mae_s,8,8,3,1,0.1132961309523809,0.11324999999999989,0.0028842775934347863,0.11135550595238086,0.11511607142857139
B2,spacing,full,timing_jitter_s,7,8,3,1,0.005384942321317701,0.004832922806867701,0.003845686349483405,0.002920075123153114,0.00813892184656319
B2,spacing,full,misses,8,8,3,1,5.875,5.5,2.2320714274285347,4.75,7.5
B2,spacing,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B2,spacing,full,energy_proxy,8,8,3,1,43.84733057022095,39.41994857788086,16.598577633169945,33.63652294874191,55.06637365818024
B2,spacing,full,joint_velocity_rms,8,8,3,1,0.6756900325417519,0.6461627781391144,0.1285859465348393,0.5968300353735685,0.7625696182250977
B2,spacing,no_body_mapping,motor_rhythm_power,8,8,3,1,0.7102610990405083,0.7251947522163391,0.1002442588480437,0.6360163148492575,0.7670787420123816
B2,spacing,no_body_mapping,motor_frequency_hz,8,8,3,1,8.79464094932845,8.770032051282051,0.30754258737459583,8.591689560439562,8.998763020833334
B2,spacing,no_body_mapping,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,spacing,no_body_mapping,key_accuracy,8,8,3,1,0.4895833333333333,0.5,0.18059370781283413,0.36458333333333337,0.5833333333333333
B2,spacing,no_body_mapping,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B2,spacing,no_body_mapping,timing_mae_s,8,8,3,1,0.11226041666666653,0.11199999999999953,0.0024256554915099418,0.1106666666666665,0.11380208333333333
B2,spacing,no_body_mapping,timing_jitter_s,7,8,3,1,0.004070665923290797,0.0036154430670979933,0.003653941994310441,0.0020878546656551544,0.006820125407941322
B2,spacing,no_body_mapping,misses,8,8,3,1,6.125,6.0,2.1671244937540095,5.0,7.625
B2,spacing,no_body_mapping,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B2,spacing,no_body_mapping,energy_proxy,8,8,3,1,35.07280206680298,31.526142120361328,11.223814892363704,28.57011604309082,42.8689489364624
B2,spacing,no_body_mapping,joint_velocity_rms,8,8,3,1,0.605060376226902,0.5774005055427551,0.09786917006580602,0.5481717014685273,0.6730873212218285
B2,spacing,no_memory,motor_rhythm_power,8,8,3,1,0.7140374854207039,0.7384633421897888,0.09225610256398804,0.6481882762163877,0.7659366631880402
B2,spacing,no_memory,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B2,spacing,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,spacing,no_memory,key_accuracy,8,8,3,1,0.4895833333333333,0.5,0.13684004681634104,0.38541666666666663,0.5625
B2,spacing,no_memory,precision,8,8,3,1,0.8479166666666667,0.875,0.15044576621303962,0.746875,0.9427083333333333
B2,spacing,no_memory,timing_mae_s,8,8,3,1,0.12894642857142835,0.12707142857142845,0.0049148524102405585,0.1258510416666665,0.1322205357142854
B2,spacing,no_memory,timing_jitter_s,8,8,3,1,0.008153124872712905,0.008658980233672524,0.004435525421998101,0.005390145241612226,0.010964242206963484
B2,spacing,no_memory,misses,8,8,3,1,6.125,6.0,1.6420805617960927,5.25,7.375
B2,spacing,no_memory,extra_contacts,8,8,3,1,1.125,1.0,1.246423454758225,0.375,2.0
B2,spacing,no_memory,energy_proxy,8,8,3,1,63.28892278671265,51.83280944824219,33.378033689473554,43.71284395456314,86.5801306128502
B2,spacing,no_memory,joint_velocity_rms,8,8,3,1,0.7988638430833817,0.7387813329696655,0.2053286022711529,0.6763548914343118,0.940388522297144
B3,disable_LF,direct,motor_rhythm_power,8,8,3,1,0.7119667306542397,0.7290850877761841,0.09382326287644423,0.6449727639555931,0.764958031475544
B3,disable_LF,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B3,disable_LF,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B3,disable_LF,direct,key_accuracy,8,8,3,1,0.78125,0.8333333333333334,0.17782582436059113,0.65625,0.8854166666666666
B3,disable_LF,direct,precision,8,8,3,1,0.9,1.0,0.1851640199545103,0.75,1.0
B3,disable_LF,direct,timing_mae_s,8,8,3,1,0.09229621212121197,0.08979999999999988,0.005812653792932182,0.08901590909090898,0.09674621212121191
B3,disable_LF,direct,timing_jitter_s,8,8,3,1,0.006398686573646749,0.004848825745591388,0.0035725007156395673,0.004385586244859158,0.009140393366388798
B3,disable_LF,direct,misses,8,8,3,1,2.625,2.0,2.1339098923270936,1.375,4.125
B3,disable_LF,direct,extra_contacts,8,8,3,1,1.0,0.0,1.8516401995451028,0.0,2.5
B3,disable_LF,direct,energy_proxy,8,8,3,1,68.04697513580322,66.61837768554688,2.926388393212362,66.43081378936768,70.35867881774902
B3,disable_LF,direct,joint_velocity_rms,8,8,3,1,0.8711886629462242,0.8595454096794128,0.023142898954977134,0.8584852293133736,0.8896077051758766
B3,disable_LF,full,motor_rhythm_power,8,8,3,1,0.711833018809557,0.7275124788284302,0.10193489635566333,0.6366414166986942,0.7705627335235476
B3,disable_LF,full,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B3,disable_LF,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B3,disable_LF,full,key_accuracy,8,8,3,1,0.53125,0.5416666666666667,0.20863074009907004,0.3854166666666667,0.6458333333333334
B3,disable_LF,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B3,disable_LF,full,timing_mae_s,8,8,3,1,0.11198214285714275,0.11211111111111069,0.00201329914960212,0.1106924603174603,0.11326984126984127
B3,disable_LF,full,timing_jitter_s,7,8,3,1,0.0028087035768029887,0.003126943839882072,0.0015223487144627704,0.0018027692832450215,0.003911462911335354
B3,disable_LF,full,misses,8,8,3,1,5.625,5.5,2.5035688811888406,4.25,7.375
B3,disable_LF,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B3,disable_LF,full,energy_proxy,8,8,3,1,35.53015899658203,32.28251838684082,11.206461869454392,29.126590114831924,43.36584661602974
B3,disable_LF,full,joint_velocity_rms,8,8,3,1,0.6106329187750816,0.5864874720573425,0.09731559998132228,0.5539198212325573,0.6782144105061889
B3,disable_LF,no_memory,motor_rhythm_power,8,8,3,1,0.7109309285879135,0.7376611232757568,0.09196814809386447,0.6449935095384717,0.762485190294683
B3,disable_LF,no_memory,motor_frequency_hz,8,8,3,1,8.792958257020757,8.760416666666668,0.30650828966391674,8.592036830357143,8.997632068452381
B3,disable_LF,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B3,disable_LF,no_memory,key_accuracy,8,8,3,1,0.59375,0.625,0.1632841276707762,0.4791666666666667,0.6875
B3,disable_LF,no_memory,precision,8,8,3,1,0.8645833333333333,0.9,0.1398518206747118,0.7708333333333333,0.95
B3,disable_LF,no_memory,timing_mae_s,8,8,3,1,0.1286344246031744,0.12738095238095223,0.003933615510255812,0.12619319196428552,0.1312658730158728
B3,disable_LF,no_memory,timing_jitter_s,8,8,3,1,0.004582749759749346,0.0044821839365548535,0.001704666090893824,0.0035356511094749798,0.005681590885435199
B3,disable_LF,no_memory,misses,8,8,3,1,4.875,4.5,1.9594095320493148,3.75,6.25
B3,disable_LF,no_memory,extra_contacts,8,8,3,1,1.125,1.0,1.246423454758225,0.375,2.0
B3,disable_LF,no_memory,energy_proxy,8,8,3,1,56.54171371459961,50.21108055114746,20.4758613978862,44.28613157272339,70.57869521379472
B3,disable_LF,no_memory,joint_velocity_rms,8,8,3,1,0.7630209699273109,0.7219485938549042,0.1338996993763401,0.6822293849661947,0.8548526236787438
B3,disable_LM,direct,motor_rhythm_power,8,8,3,1,0.71957628428936,0.7497688829898834,0.09635071649719065,0.6498914424329996,0.7722204029560089
B3,disable_LM,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B3,disable_LM,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B3,disable_LM,direct,key_accuracy,8,8,3,1,0.8020833333333334,0.8333333333333334,0.04312909745889716,0.7708333333333334,0.8229166666666667
B3,disable_LM,direct,precision,8,8,3,1,0.809988038277512,0.9,0.17513687963280286,0.6698564593301435,0.9056818181818181
B3,disable_LM,direct,timing_mae_s,8,8,3,1,0.0950833333333332,0.0919999999999999,0.0061241563504935755,0.0917222222222221,0.09995833333333318
B3,disable_LM,direct,timing_jitter_s,8,8,3,1,0.011046497963581009,0.008875684637129391,0.004900909467466558,0.008293538108845455,0.01482664982871398
B3,disable_LM,direct,misses,8,8,3,1,2.375,2.0,0.5175491695067657,2.125,2.75
B3,disable_LM,direct,extra_contacts,8,8,3,1,3.0,1.0,3.7032803990902057,1.0,6.0
B3,disable_LM,direct,energy_proxy,8,8,3,1,97.67204570770264,95.73013305664062,29.201240308823433,80.06687641143799,117.81449699401855
B3,disable_LM,direct,joint_velocity_rms,8,8,3,1,1.042461782693863,1.0390186309814453,0.15827383831597655,0.9469103813171387,1.1489455848932266
B3,disable_LM,full,motor_rhythm_power,8,8,3,1,0.7132919915020466,0.7271121740341187,0.10147933775696971,0.6402096653357148,0.7715863585472107
B3,disable_LM,full,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B3,disable_LM,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B3,disable_LM,full,key_accuracy,8,8,3,1,0.5833333333333333,0.5833333333333333,0.2182178902359924,0.4375,0.7083333333333334
B3,disable_LM,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B3,disable_LM,full,timing_mae_s,8,8,3,1,0.11169791666666659,0.11166666666666664,0.0020412110764765623,0.11037473958333306,0.11302083333333338
B3,disable_LM,full,timing_jitter_s,8,8,3,1,0.002848803131704318,0.0030472067242283173,0.0013941875138319551,0.0019670706465231753,0.003750797728275085
B3,disable_LM,full,misses,8,8,3,1,5.0,5.0,2.6186146828319083,3.5,6.75
B3,disable_LM,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B3,disable_LM,full,energy_proxy,8,8,3,1,36.38503694534302,33.13835906982422,11.931515402824417,29.56320815682411,44.757715940475464
B3,disable_LM,full,joint_velocity_rms,8,8,3,1,0.6183643639087677,0.5934005677700043,0.10226768608631048,0.5581102972850204,0.6885517932474613
B3,disable_LM,no_memory,motor_rhythm_power,8,8,3,1,0.7130203247070312,0.7442542910575867,0.09218095763260345,0.6460735289379954,0.7628524662926793
B3,disable_LM,no_memory,motor_frequency_hz,8,8,3,1,8.789833257020756,8.760416666666668,0.30829626504385454,8.58897951007326,8.995048363095238
B3,disable_LM,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B3,disable_LM,no_memory,key_accuracy,8,8,3,1,0.6354166666666666,0.6666666666666666,0.16021748611541395,0.53125,0.7395833333333333
B3,disable_LM,no_memory,precision,8,8,3,1,0.8782196969696969,0.9045454545454545,0.1271849251353595,0.7928030303030302,0.9573863636363636
B3,disable_LM,no_memory,timing_mae_s,8,8,3,1,0.12892232142857124,0.12781428571428557,0.003942546581604717,0.1264077380952379,0.1315281423611109
B3,disable_LM,no_memory,timing_jitter_s,8,8,3,1,0.004689867223803498,0.004738257791993412,0.001745803710877438,0.003589347240728003,0.00582534465021478
B3,disable_LM,no_memory,misses,8,8,3,1,4.375,4.0,1.9226098333849673,3.125,5.625
B3,disable_LM,no_memory,extra_contacts,8,8,3,1,1.125,1.0,1.246423454758225,0.375,2.0
B3,disable_LM,no_memory,energy_proxy,8,8,3,1,57.48645496368408,51.3188362121582,21.118268464238675,44.65933611392975,71.9181088924408
B3,disable_LM,no_memory,joint_velocity_rms,8,8,3,1,0.7718301713466644,0.7345400154590607,0.14012513714187833,0.6860043657943606,0.8672118609771133
B3,forced_RF,direct,motor_rhythm_power,8,8,3,1,0.6946676969528198,0.7022444307804108,0.08744419577127953,0.6351395547389984,0.7454317361116409
B3,forced_RF,direct,motor_frequency_hz,8,8,3,1,8.798807615995116,8.770032051282051,0.3063004890028633,8.596260492979244,9.002925251831503
B3,forced_RF,direct,oscillating_mn_fraction,8,8,3,1,0.025510204081632654,0.02423469387755102,0.0070853579064225885,0.021045918367346938,0.03029336734693877
B3,forced_RF,direct,key_accuracy,8,8,3,1,0.9791666666666666,1.0,0.038575837490523,0.9479166666666666,1.0
B3,forced_RF,direct,precision,8,8,3,1,0.735,0.6666666666666666,0.23866693269471742,0.5816666666666667,0.8883333333333333
B3,forced_RF,direct,timing_mae_s,8,8,3,1,0.09914204545454525,0.10116666666666647,0.0056974989248288295,0.09537310606060585,0.10291098484848464
B3,forced_RF,direct,timing_jitter_s,8,8,3,1,0.013151043457630929,0.016634210822788344,0.006840107963988331,0.008387318597799297,0.017322849193376406
B3,forced_RF,direct,misses,8,8,3,1,0.25,0.0,0.4629100498862757,0.0,0.625
B3,forced_RF,direct,extra_contacts,8,8,3,1,5.75,6.0,5.800246300189083,2.25,9.5
B3,forced_RF,direct,energy_proxy,8,8,3,1,83.6539192199707,85.03141784667969,18.71394636925194,72.37531089782715,95.50938892364502
B3,forced_RF,direct,joint_velocity_rms,8,8,3,1,0.9616237655282021,0.9747054576873779,0.10814254397390718,0.8966549262404442,1.0278568118810654
B3,forced_RF,full,motor_rhythm_power,8,8,3,1,0.6973166018724442,0.7104858160018921,0.08881895391988434,0.6365222319960594,0.7482376977801323
B3,forced_RF,full,motor_frequency_hz,8,8,3,1,8.793599282661782,8.770032051282051,0.30354223391430096,8.59480964781746,8.997943853021978
B3,forced_RF,full,oscillating_mn_fraction,8,8,3,1,0.025510204081632654,0.02423469387755102,0.0070853579064225885,0.021045918367346938,0.03029336734693877
B3,forced_RF,full,key_accuracy,8,8,3,1,0.96875,1.0,0.04312909745889716,0.9375,1.0
B3,forced_RF,full,precision,8,8,3,1,0.7031376518218624,0.6,0.2557755047485518,0.539423076923077,0.8778846153846154
B3,forced_RF,full,timing_mae_s,8,8,3,1,0.1173333333333332,0.11746969696969686,0.0066289814442982,0.11304668560606047,0.12163352272727264
B3,forced_RF,full,timing_jitter_s,8,8,3,1,0.011294647130325072,0.013775051464434265,0.006068216037291235,0.007189651957884946,0.014962744889879273
B3,forced_RF,full,misses,8,8,3,1,0.375,0.0,0.5175491695067657,0.0,0.75
B3,forced_RF,full,extra_contacts,8,8,3,1,6.75,8.0,6.296257391725432,2.875,10.625
B3,forced_RF,full,energy_proxy,8,8,3,1,69.08702754974365,69.55673217773438,16.358521945340616,58.85708876848221,79.48569011688232
B3,forced_RF,full,joint_velocity_rms,8,8,3,1,0.8658026456832886,0.8739176392555237,0.10829639189704193,0.797360286489129,0.9340962395071983
B3,forced_RF,no_memory,motor_rhythm_power,8,8,3,1,0.693048357963562,0.6925203502178192,0.08263934999150688,0.6385787624865771,0.7445832619443535
B3,forced_RF,no_memory,motor_frequency_hz,8,8,3,1,8.798807615995116,8.770032051282051,0.3063004890028633,8.596260492979244,9.002925251831503
B3,forced_RF,no_memory,oscillating_mn_fraction,8,8,3,1,0.025510204081632654,0.02423469387755102,0.0070853579064225885,0.021045918367346938,0.03029336734693877
B3,forced_RF,no_memory,key_accuracy,8,8,3,1,0.7083333333333333,0.75,0.14773421007131973,0.6041666666666667,0.8020833333333333
B3,forced_RF,no_memory,precision,8,8,3,1,0.6273488562091503,0.5753676470588236,0.253743908221921,0.47041590073529416,0.785601256127451
B3,forced_RF,no_memory,timing_mae_s,8,8,3,1,0.133081313131313,0.13249999999999992,0.004032979000021797,0.1305228598484847,0.13576388888888882
B3,forced_RF,no_memory,timing_jitter_s,8,8,3,1,0.010387377745197116,0.011650094135177685,0.0032159419994233058,0.008260015461168465,0.012388950365823263
B3,forced_RF,no_memory,misses,8,8,3,1,3.5,3.0,1.7728105208558367,2.375,4.75
B3,forced_RF,no_memory,extra_contacts,8,8,3,1,6.5,7.0,5.398412465054624,3.25,9.875
B3,forced_RF,no_memory,energy_proxy,8,8,3,1,102.26818752288818,89.88543319702148,30.59977833333056,84.59372892379761,125.05182538032534
B3,forced_RF,no_memory,joint_velocity_rms,8,8,3,1,1.0404351875185966,0.9834019541740417,0.15127516983451256,0.952362291328609,1.150788136571646
B4,alternating,full,motor_rhythm_power,8,8,1,1,0.7127996608614922,0.7382380664348602,0.09030780503740607,0.6482235088944435,0.7633065730333328
B4,alternating,full,motor_frequency_hz,8,8,1,1,8.811654838217338,8.770032051282051,0.28015084482714625,8.635987103174603,9.003371680402932
B4,alternating,full,oscillating_mn_fraction,8,8,1,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,alternating,full,key_accuracy,8,8,1,1,0.5,0.5,0.0,0.5,0.5
B4,alternating,full,precision,8,8,1,1,1.0,1.0,0.0,1.0,1.0
B4,alternating,full,timing_mae_s,8,8,1,1,0.11779166666666642,0.11883333333333307,0.003294716790584312,0.11545833333333314,0.11970833333333306
B4,alternating,full,timing_jitter_s,8,8,1,1,0.0012750497903015528,0.0010327955589884879,0.0005062444719999133,0.0009865520089759171,0.0016464034664882342
B4,alternating,full,misses,8,8,1,1,6.0,6.0,0.0,6.0,6.0
B4,alternating,full,extra_contacts,8,8,1,1,0.0,0.0,0.0,0.0,0.0
B4,alternating,full,energy_proxy,8,8,1,1,104.2324333190918,101.87812042236328,4.318980163817105,101.65479018688202,107.28493509292602
B4,alternating,full,joint_velocity_rms,8,8,1,1,1.0618021339178085,1.0573890209197998,0.011965899895751253,1.054869220033288,1.0698449656367301
B4,alternating,no_memory,motor_rhythm_power,8,8,1,1,0.711738109588623,0.7368809282779694,0.09853660966084568,0.6408583745360374,0.7666039317846298
B4,alternating,no_memory,motor_frequency_hz,8,8,1,1,8.811654838217338,8.770032051282051,0.28015084482714625,8.635987103174603,9.003371680402932
B4,alternating,no_memory,oscillating_mn_fraction,8,8,1,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,alternating,no_memory,key_accuracy,8,8,1,1,0.5,0.5,0.0,0.5,0.5
B4,alternating,no_memory,precision,8,8,1,1,0.5,0.5,0.0,0.5,0.5
B4,alternating,no_memory,timing_mae_s,8,8,1,1,0.13666666666666638,0.13666666666666638,0.0,0.13666666666666638,0.13666666666666638
B4,alternating,no_memory,timing_jitter_s,8,8,1,1,0.0010327955589884447,0.0010327955589884447,0.0,0.0010327955589884447,0.0010327955589884447
B4,alternating,no_memory,misses,8,8,1,1,6.0,6.0,0.0,6.0,6.0
B4,alternating,no_memory,extra_contacts,8,8,1,1,6.0,6.0,0.0,6.0,6.0
B4,alternating,no_memory,energy_proxy,8,8,1,1,116.74878120422363,116.18195343017578,4.035161515375245,114.17478942871094,119.36424877643586
B4,alternating,no_memory,joint_velocity_rms,8,8,1,1,1.1145603954792023,1.1117817163467407,0.009927671941474647,1.1084908246994019,1.121246637031436
B4,alternating,sequence_specific,motor_rhythm_power,8,8,1,1,0.6919135600328445,0.7156842052936554,0.08944508655737039,0.6304925233125687,0.7462992085143925
B4,alternating,sequence_specific,motor_frequency_hz,8,8,1,1,8.812696504884006,8.770032051282051,0.28075357460815886,8.635987103174603,9.004895117902931
B4,alternating,sequence_specific,oscillating_mn_fraction,8,8,1,1,0.025510204081632654,0.02423469387755102,0.0070853579064225885,0.021045918367346938,0.03029336734693877
B4,alternating,sequence_specific,key_accuracy,8,8,1,1,0.25,0.25,0.0,0.25,0.25
B4,alternating,sequence_specific,precision,8,8,1,1,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078
B4,alternating,sequence_specific,timing_mae_s,8,8,1,1,0.09066666666666645,0.09066666666666645,0.0,0.09066666666666645,0.09066666666666645
B4,alternating,sequence_specific,timing_jitter_s,8,8,1,1,0.003055050463303557,0.003055050463303557,0.0,0.003055050463303557,0.003055050463303557
B4,alternating,sequence_specific,misses,8,8,1,1,9.0,9.0,0.0,9.0,9.0
B4,alternating,sequence_specific,extra_contacts,8,8,1,1,10.0,10.0,0.0,10.0,10.0
B4,alternating,sequence_specific,energy_proxy,8,8,1,1,118.90721130371094,118.90721130371094,0.0,118.90721130371094,118.90721130371094
B4,alternating,sequence_specific,joint_velocity_rms,8,8,1,1,1.1493959426879883,1.1493959426879883,0.0,1.1493959426879883,1.1493959426879883
B4,long,full,motor_rhythm_power,8,8,3,1,0.721245750784874,0.7465940713882446,0.08250188103597487,0.6625244554132224,0.7675901474431157
B4,long,full,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B4,long,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,long,full,key_accuracy,8,8,3,1,0.6141304347826086,0.6739130434782609,0.2122847434799301,0.4619565217391305,0.7228260869565217
B4,long,full,precision,8,8,3,1,0.9790296052631579,1.0,0.029101685178585097,0.9592927631578947,0.993421052631579
B4,long,full,timing_mae_s,8,8,3,1,0.11591354166666615,0.11427499999999946,0.0047507057485311295,0.11317914062499947,0.11914489583333279
B4,long,full,timing_jitter_s,8,8,3,1,0.005283636910550163,0.0034394881775797227,0.004518265661580738,0.002922603025852137,0.008392737380697984
B4,long,full,misses,8,8,3,1,8.875,7.5,4.882549100038393,6.375,12.375
B4,long,full,extra_contacts,8,8,3,1,0.375,0.0,0.5175491695067657,0.125,0.75
B4,long,full,energy_proxy,8,8,3,1,92.99245738983154,97.1823959350586,12.832552143189414,84.15631990432739,100.16088745594024
B4,long,full,joint_velocity_rms,8,8,3,1,0.9933845773339272,1.0154136419296265,0.07083809068075332,0.9436173910275102,1.0318752823397517
B4,long,no_memory,motor_rhythm_power,8,8,3,1,0.7143192142248154,0.7420477569103241,0.09267373596422201,0.647963672876358,0.7661541659384966
B4,long,no_memory,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B4,long,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,long,no_memory,key_accuracy,8,8,3,1,0.5978260869565217,0.6521739130434783,0.15890184851510597,0.4836956521739131,0.6902173913043478
B4,long,no_memory,precision,8,8,3,1,0.8328376087277016,0.8421052631578947,0.1084702696093098,0.7574248120300752,0.8939498101872329
B4,long,no_memory,timing_mae_s,8,8,3,1,0.13113781990068696,0.12922321428571368,0.005256239774493201,0.12834033613445317,0.1348488230519474
B4,long,no_memory,timing_jitter_s,8,8,3,1,0.007861778176799856,0.00520669385947495,0.0057749495887199935,0.004901243656942033,0.011827497839612332
B4,long,no_memory,misses,8,8,3,1,9.25,8.0,3.654742515847438,7.125,11.875
B4,long,no_memory,extra_contacts,8,8,3,1,2.5,3.0,1.0690449676496976,1.75,3.125
B4,long,no_memory,energy_proxy,8,8,3,1,132.64532947540283,128.31714630126953,17.890700544872296,121.9919311761856,144.73558268547058
B4,long,no_memory,joint_velocity_rms,8,8,3,1,1.1727957129478455,1.1570320129394531,0.07698018586774442,1.1259924545884132,1.2241734713315964
B4,long,sequence_specific,motor_rhythm_power,8,8,3,1,0.7032591551542282,0.7045841217041016,0.08307490913648691,0.6474748454988003,0.7533983662724495
B4,long,sequence_specific,motor_frequency_hz,8,8,3,1,8.793999923687423,8.760416666666668,0.3071317650457381,8.592040598290598,8.999748883928572
B4,long,sequence_specific,oscillating_mn_fraction,8,8,3,1,0.025510204081632654,0.02423469387755102,0.0070853579064225885,0.021045918367346938,0.03029336734693877
B4,long,sequence_specific,key_accuracy,8,8,3,1,0.31521739130434784,0.30434782608695654,0.07256721394750264,0.2717391304347826,0.3586956521739131
B4,long,sequence_specific,precision,8,8,3,1,0.21251251251251252,0.2,0.026176292380623366,0.19614614614614614,0.2305805805805806
B4,long,sequence_specific,timing_mae_s,8,8,3,1,0.14517142857142823,0.16085714285714278,0.03261893659050607,0.11949999999999933,0.16323809523809507
B4,long,sequence_specific,timing_jitter_s,8,8,3,1,0.1397979813499235,0.18143082113340847,0.0845344876271161,0.0728738531979598,0.18640289721867095
B4,long,sequence_specific,misses,8,8,3,1,15.75,16.0,1.6690459207925603,14.75,16.75
B4,long,sequence_specific,extra_contacts,8,8,3,1,26.5,28.0,2.7774602993176543,24.25,28.0
B4,long,sequence_specific,energy_proxy,8,8,3,1,245.29602241516113,236.42881774902344,32.275776899247376,224.6695442199707,265.92250061035156
B4,long,sequence_specific,joint_velocity_rms,8,8,3,1,1.687998354434967,1.6252009868621826,0.12406661442305895,1.6121388971805573,1.7743304073810577
B4,nonrepeating,full,motor_rhythm_power,8,8,3,1,0.711833018809557,0.7275124788284302,0.10193489635566333,0.6366414166986942,0.7705627335235476
B4,nonrepeating,full,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B4,nonrepeating,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B4,nonrepeating,full,key_accuracy,8,8,3,1,0.53125,0.5416666666666667,0.20863074009907004,0.3854166666666667,0.6458333333333334
B4,nonrepeating,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B4,nonrepeating,full,timing_mae_s,8,8,3,1,0.11198214285714275,0.11211111111111069,0.00201329914960212,0.1106924603174603,0.11326984126984127
B4,nonrepeating,full,timing_jitter_s,7,8,3,1,0.0028087035768029887,0.003126943839882072,0.0015223487144627704,0.0018027692832450215,0.003911462911335354
B4,nonrepeating,full,misses,8,8,3,1,5.625,5.5,2.5035688811888406,4.25,7.375
B4,nonrepeating,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B4,nonrepeating,full,energy_proxy,8,8,3,1,35.53015899658203,32.28251838684082,11.206461869454392,29.126590114831924,43.36584661602974
B4,nonrepeating,full,joint_velocity_rms,8,8,3,1,0.6106329187750816,0.5864874720573425,0.09731559998132228,0.5539198212325573,0.6782144105061889
B4,nonrepeating,no_memory,motor_rhythm_power,8,8,3,1,0.7109309285879135,0.7376611232757568,0.09196814809386447,0.6449935095384717,0.762485190294683
